"Time (s)";"Pressure (hPa)"
8,752011233E1;1,011136658E3
8,762011233E1;1,011203918E3
8,772011233E1;1,010987244E3
8,782011233E1;1,011033020E3
8,792011233E1;1,011268005E3
8,802011233E1;1,011527283E3
8,812011233E1;1,011191589E3
8,822011233E1;1,011124451E3
8,832011233E1;1,011158020E3
8,842011233E1;1,011133606E3
8,852011233E1;1,011091003E3
8,862011233E1;1,011072693E3
8,872011233E1;1,011179504E3
8,882011233E1;1,011539612E3
8,892011233E1;1,010956726E3
8,902011233E1;1,011103210E3
8,912011233E1;1,011173401E3
8,922011233E1;1,011091003E3
8,932011233E1;1,011026917E3
8,942011233E1;1,011170349E3
8,952011233E1;1,011304749E3
8,962011233E1;1,011478699E3
8,972011233E1;1,011036194E3
8,982011233E1;1,011072815E3
8,992011233E1;1,010984314E3
9,002011233E1;1,011219177E3
9,012011233E1;1,010917053E3
9,022011233E1;1,011109314E3
9,032011233E1;1,011194763E3
9,042011233E1;1,011210022E3
9,052011233E1;1,011112366E3
9,062011233E1;1,010941467E3
9,072011233E1;1,011213074E3
9,082011233E1;1,010993347E3
9,092011233E1;1,010981262E3
9,102011233E1;1,011179626E3
9,112011233E1;1,011442078E3
9,122011233E1;1,011069763E3
9,132011233E1;1,010862244E3
9,142011233E1;1,011090881E3
9,152011233E1;1,011054260E3
9,162011233E1;1,011063416E3
9,172011233E1;1,011060364E3
9,182011233E1;1,011185486E3
9,192011233E1;1,011381042E3
9,202011233E1;1,010987366E3
9,212011233E1;1,010929382E3
9,222011233E1;1,011048401E3
9,232011233E1;1,011185608E3
9,242011233E1;1,010950623E3
9,252011233E1;1,011054382E3
9,262011233E1;1,011252747E3
9,272011233E1;1,011390076E3
9,282011233E1;1,011078918E3
9,292011233E1;1,010956848E3
9,302011233E1;1,010966003E3
9,312011233E1;1,011014832E3
9,322011233E1;1,010859192E3
9,332011233E1;1,010990417E3
9,342011233E1;1,011408508E3
9,352011233E1;1,011365784E3
9,362011233E1;1,011023987E3
9,372011233E1;1,010837830E3
9,382011233E1;1,010868225E3
9,392011233E1;1,010901794E3
9,402011233E1;1,010856018E3
9,412011233E1;1,010965881E3
9,422011233E1;1,011222351E3
9,432011233E1;1,011551941E3
9,442011233E1;1,010953796E3
9,452011233E1;1,010929382E3
9,462011233E1;1,010975159E3
9,472011233E1;1,011118774E3
9,482011233E1;1,011015015E3
9,492011233E1;1,010944824E3
9,502011233E1;1,011100464E3
9,512011233E1;1,011350708E3
9,522011233E1;1,011237610E3
9,532011233E1;1,010785950E3
9,542011233E1;1,010981262E3
9,552011233E1;1,011023987E3
9,562011233E1;1,010999573E3
9,572011233E1;1,010975342E3
9,582011233E1;1,010993652E3
9,592011233E1;1,011182861E3
9,602011233E1;1,011484985E3
9,612011233E1;1,010978394E3
9,622011233E1;1,010871399E3
9,632011233E1;1,011042297E3
9,642011233E1;1,010962952E3
9,652011233E1;1,010947693E3
9,662011233E1;1,011054504E3
9,672011233E1;1,011179626E3
9,682011233E1;1,011463440E3
9,692011233E1;1,011008728E3
9,702011233E1;1,010999573E3
9,712011233E1;1,011155518E3
9,722011233E1;1,011002930E3
9,732011233E1;1,011048706E3
9,742011233E1;1,011015137E3
9,752011233E1;1,011134155E3
9,762011233E1;1,011298950E3
9,772011233E1;1,011143311E3
9,782011233E1;1,010978516E3
9,792011233E1;1,010954102E3
9,802011233E1;1,010999878E3
9,812011233E1;1,010837830E3
9,822011233E1;1,010908020E3
9,832011233E1;1,011027039E3
9,842011233E1;1,011161316E3
9,852011233E1;1,011274414E3
9,862011233E1;1,011161499E3
9,872011233E1;1,011155396E3
9,882011233E1;1,010929565E3
9,892011233E1;1,010755615E3
9,902011233E1;1,010923462E3
9,912011233E1;1,010969238E3
9,922011233E1;1,011231689E3
9,932011233E1;1,011427002E3
9,942011233E1;1,011106567E3
9,952011233E1;1,010807495E3
9,962011233E1;1,010996704E3
9,972011233E1;1,010957031E3
9,982011233E1;1,010960083E3
9,992011233E1;1,010929565E3
1,000201123E2;1,011069946E3
1,001201123E2;1,011192017E3
1,002201123E2;1,011195068E3
1,003201123E2;1,010899048E3
1,004201123E2;1,010673218E3
1,005201123E2;1,010871582E3
1,006201123E2;1,011039429E3
1,007201123E2;1,010905151E3
1,008201123E2;1,011082153E3
1,009201123E2;1,011374939E3
1,010201123E2;1,011023987E3
1,011201123E2;1,010599792E3
1,012201123E2;1,011002625E3
1,013201123E2;1,010889709E3
1,014201123E2;1,010911255E3
1,015201123E2;1,010859375E3
1,016201123E2;1,011091309E3
1,017201123E2;1,011451416E3
1,018201123E2;1,011137085E3
1,019201123E2;1,010560120E3
1,020201123E2;1,010840881E3
1,021201123E2;1,010889709E3
1,022201123E2;1,010785950E3
1,023201123E2;1,010886658E3
1,024201123E2;1,011008911E3
1,025201123E2;1,011192017E3
1,026201123E2;1,011021118E3
1,027201123E2;1,010752563E3
1,028201123E2;1,010843933E3
1,029201123E2;1,011023987E3
1,030201123E2;1,010929382E3
1,031201123E2;1,010837830E3
1,032201123E2;1,010984314E3
1,033201123E2;1,011204224E3
1,034201123E2;1,011100464E3
1,035201123E2;1,010908203E3
1,036201123E2;1,010908203E3
1,037201123E2;1,011008911E3
1,038201123E2;1,010846985E3
1,039201123E2;1,010895813E3
1,040201123E2;1,010889709E3
1,041201123E2;1,011170471E3
1,042201123E2;1,011124695E3
1,043201123E2;1,010908203E3
1,044201123E2;1,010838013E3
1,045201123E2;1,011057739E3
1,046201123E2;1,010816650E3
1,047201123E2;1,010795288E3
1,048201123E2;1,010957031E3
1,049201123E2;1,011176758E3
1,050201123E2;1,011039429E3
1,051201123E2;1,010838013E3
1,052201123E2;1,010911072E3
1,053201123E2;1,010837830E3
1,054201123E2;1,010709656E3
1,055201123E2;1,010880554E3
1,056201123E2;1,011039246E3
1,057201123E2;1,011161499E3
1,058201123E2;1,011030273E3
1,059201123E2;1,010731201E3
1,060201123E2;1,010957031E3
1,061201123E2;1,010783081E3
1,062201123E2;1,010773926E3
1,063201123E2;1,010975342E3
1,064201123E2;1,011124878E3
1,065201123E2;1,011219482E3
1,066201123E2;1,010825806E3
1,067201123E2;1,010667114E3
1,068201123E2;1,011005859E3
1,069201123E2;1,010880737E3
1,070201123E2;1,010932617E3
1,071201123E2;1,010846985E3
1,072201123E2;1,011023987E3
1,073201123E2;1,011393250E3
1,074201123E2;1,011011780E3
1,075201123E2;1,010972107E3
1,076201123E2;1,011173523E3
1,077201123E2;1,010950745E3
1,078201123E2;1,011310852E3
1,079201123E2;1,011085022E3
1,080201123E2;1,011027039E3
1,081201123E2;1,011219482E3
1,082201123E2;1,011298828E3
1,083201123E2;1,011015015E3
1,084201123E2;1,010767822E3
1,085201123E2;1,010895996E3
1,086201123E2;1,010932617E3
1,087201123E2;1,010767822E3
1,088201123E2;1,010944824E3
1,089201123E2;1,010990601E3
1,090201123E2;1,011137085E3
1,091201123E2;1,011286621E3
1,092201123E2;1,010856323E3
1,093201123E2;1,010850220E3
1,094201123E2;1,010981445E3
1,095201123E2;1,011069946E3
1,096201123E2;1,010804443E3
1,097201123E2;1,010917358E3
1,098201123E2;1,010987549E3
1,099201123E2;1,011115723E3
1,100201123E2;1,011167419E3
1,101201123E2;1,011167419E3
1,102201123E2;1,010743225E3
1,103201123E2;1,010856140E3
1,104201123E2;1,010972107E3
1,105201123E2;1,010767822E3
1,106201123E2;1,010996704E3
1,107201123E2;1,010825806E3
1,108201123E2;1,011094360E3
1,109201123E2;1,011280518E3
1,110201123E2;1,010969238E3
1,111201123E2;1,010731201E3
1,112201123E2;1,010895996E3
1,113201123E2;1,011091309E3
1,114201123E2;1,010792053E3
1,115201123E2;1,010868347E3
1,116201123E2;1,011127747E3
1,117201123E2;1,011362732E3
1,118201123E2;1,011097229E3
1,119201123E2;1,010822754E3
1,120201123E2;1,010966187E3
1,121201123E2;1,010957031E3
1,122201123E2;1,010969238E3
1,123201123E2;1,010758667E3
1,124201123E2;1,011246765E3
1,125201123E2;1,011243713E3
1,126201123E2;1,011149109E3
1,127201123E2;1,010917175E3
1,128201123E2;1,010993469E3
1,129201123E2;1,010999878E3
1,130201123E2;1,010941895E3
1,131201123E2;1,010890015E3
1,132201123E2;1,011201294E3
1,133201123E2;1,011094482E3
1,134201123E2;1,011332520E3
1,135201123E2;1,010844238E3
1,136201123E2;1,010868652E3
1,137201123E2;1,010944946E3
1,138201123E2;1,010840881E3
1,139201123E2;1,010944641E3
1,140201123E2;1,010929382E3
1,141201123E2;1,011146057E3
1,142201123E2;1,011216248E3
1,143201123E2;1,011271179E3
1,144201123E2;1,011008728E3
1,145201123E2;1,010923279E3
1,146201123E2;1,011091125E3
1,147201123E2;1,011088074E3
1,148201123E2;1,010963257E3
1,149201123E2;1,011082275E3
1,150201123E2;1,011143311E3
1,151201123E2;1,011298950E3
1,152201123E2;1,011203918E3
1,153201123E2;1,010956726E3
1,154201123E2;1,010920105E3
1,155201123E2;1,011069641E3
1,156201123E2;1,010993347E3
1,157201123E2;1,010844116E3
1,158201123E2;1,010950928E3
1,159201123E2;1,011121826E3
1,160201123E2;1,011329346E3
1,161201123E2;1,011146240E3
1,162201123E2;1,010893066E3
1,163201123E2;1,010902222E3
1,164201123E2;1,011131104E3
1,165201123E2;1,011057861E3
1,166201123E2;1,011005981E3
1,167201123E2;1,011149414E3
1,168201123E2;1,011286743E3
1,169201123E2;1,011359985E3
1,170201123E2;1,011125000E3
1,171201123E2;1,010926636E3
1,172201123E2;1,011048401E3
1,173201123E2;1,011051453E3
1,174201123E2;1,010947693E3
1,175201123E2;1,011051453E3
1,176201123E2;1,011274414E3
1,177201123E2;1,011411743E3
1,178201123E2;1,011185913E3
1,179201123E2;1,011066895E3
1,180201123E2;1,011109619E3
1,181201123E2;1,011133850E3
1,182201123E2;1,011103333E3
1,183201123E2;1,010972107E3
1,184201123E2;1,011304749E3
1,185201123E2;1,011310852E3
1,186201123E2;1,011234558E3
1,187201123E2;1,011164368E3
1,188201123E2;1,011014832E3
1,189201123E2;1,011170471E3
1,190201123E2;1,011185730E3
1,191201123E2;1,010960083E3
1,192201123E2;1,011231689E3
1,193201123E2;1,011463623E3
1,194201123E2;1,011289673E3
1,195201123E2;1,011222351E3
1,196201123E2;1,011252869E3
1,197201123E2;1,011200989E3
1,198201123E2;1,011219299E3
1,199201123E2;1,010990417E3
1,200201123E2;1,011078918E3
1,201201123E2;1,011454285E3
1,202201123E2;1,011292542E3
1,203201123E2;1,011222351E3
1,204201123E2;1,010990417E3
1,205201123E2;1,011347656E3
1,206201123E2;1,011018066E3
1,207201123E2;1,011130981E3
1,208201123E2;1,011173706E3
1,209201123E2;1,011015015E3
1,210201123E2;1,011768921E3
1,211201123E2;1,011112793E3
1,212201123E2;1,011021240E3
1,213201123E2;1,011103638E3
1,214201123E2;1,011192139E3
1,215201123E2;1,011036499E3
1,216201123E2;1,010932739E3
1,217201123E2;1,011338623E3
1,218201123E2;1,011414917E3
1,219201123E2;1,011338318E3
1,220201123E2;1,011133850E3
1,221201123E2;1,011136902E3
1,222201123E2;1,011179626E3
1,223201123E2;1,011060608E3
1,224201123E2;1,011018066E3
1,225201123E2;1,011069946E3
1,226201123E2;1,011338501E3
1,227201123E2;1,011417847E3
1,228201123E2;1,011481934E3
1,229201123E2;1,011237915E3
1,230201123E2;1,010981567E3
1,231201123E2;1,011265381E3
1,232201123E2;1,011146362E3
1,233201123E2;1,011176880E3
1,234201123E2;1,010953979E3
1,235201123E2;1,011359863E3
1,236201123E2;1,011317139E3
1,237201123E2;1,011320190E3
1,238201123E2;1,011344727E3
1,239201123E2;1,011186035E3
1,240201123E2;1,011161621E3
1,241201123E2;1,011176880E3
1,242201123E2;1,011152466E3
1,243201123E2;1,011134033E3
1,244201123E2;1,011170654E3
1,245201123E2;1,011353760E3
1,246201123E2;1,011430054E3
1,247201123E2;1,011201172E3
1,248201123E2;1,011082275E3
1,249201123E2;1,011030396E3
1,250201123E2;1,011170776E3
1,251201123E2;1,011143311E3
1,252201123E2;1,011027344E3
1,253201123E2;1,011222778E3
1,254201123E2;1,011277710E3
1,255201123E2;1,011332642E3
1,256201123E2;1,011280762E3
1,257201123E2;1,011033447E3
1,258201123E2;1,011015137E3
1,259201123E2;1,011067017E3
1,260201123E2;1,011109741E3
1,261201123E2;1,010996826E3
1,262201123E2;1,011115723E3
1,263201123E2;1,011237793E3
1,264201123E2;1,011405640E3
1,265201123E2;1,011387329E3
1,266201123E2;1,011188965E3
1,267201123E2;1,011073120E3
1,268201123E2;1,011121948E3
1,269201123E2;1,011176880E3
1,270201123E2;1,011140259E3
1,271201123E2;1,011085327E3
1,272201123E2;1,011256226E3
1,273201123E2;1,011353882E3
1,274201123E2;1,011436279E3
1,275201123E2;1,011253174E3
1,276201123E2;1,011060913E3
1,277201123E2;1,011143311E3
1,278201123E2;1,011244019E3
1,279201123E2;1,011070068E3
1,280201123E2;1,011121948E3
1,281201123E2;1,011210571E3
1,282201123E2;1,011390625E3
1,283201123E2;1,011354004E3
1,284201123E2;1,011314331E3
1,285201123E2;1,011155640E3
1,286201123E2;1,011009033E3
1,287201123E2;1,011179932E3
1,288201123E2;1,011091431E3
1,289201123E2;1,011054810E3
1,290201123E2;1,011067017E3
1,291201123E2;1,011344727E3
1,292201123E2;1,011350830E3
1,293201123E2;1,011286743E3
1,294201123E2;1,011134155E3
1,295201123E2;1,010938843E3
1,296201123E2;1,011274536E3
1,297201123E2;1,011164673E3
1,298201123E2;1,010984619E3
1,299201123E2;1,011054810E3
1,300201123E2;1,011308228E3
1,301201123E2;1,011378418E3
1,302201123E2;1,011317383E3
1,303201123E2;1,011146484E3
1,304201123E2;1,010945068E3
1,305201123E2;1,011125000E3
1,306201123E2;1,011134155E3
1,307201123E2;1,011060913E3
1,308201123E2;1,011012085E3
1,309201123E2;1,011317261E3
1,310201123E2;1,011359985E3
1,311201123E2;1,011271484E3
1,312201123E2;1,011332520E3
1,313201123E2;1,011076172E3
1,314201123E2;1,011134155E3
1,315201123E2;1,011170776E3
1,316201123E2;1,011106689E3
1,317201123E2;1,011036499E3
1,318201123E2;1,011094482E3
1,319201123E2;1,011323364E3
1,320201123E2;1,011378418E3
1,321201123E2;1,011354004E3
1,322201123E2;1,011164795E3
1,323201123E2;1,011161743E3
1,324201123E2;1,011183105E3
1,325201123E2;1,011177002E3
1,326201123E2;1,010914551E3
1,327201123E2;1,011201416E3
1,328201123E2;1,011387573E3
1,329201123E2;1,011442383E3
1,330201123E2;1,011161621E3
1,331201123E2;1,011039551E3
1,332201123E2;1,011155518E3
1,333201123E2;1,011137207E3
1,334201123E2;1,011091553E3
1,335201123E2;1,011189209E3
1,336201123E2;1,011363159E3
1,337201123E2;1,011454712E3
1,338201123E2;1,011231934E3
1,339201123E2;1,010957275E3
1,340201123E2;1,011152588E3
1,341201123E2;1,011155640E3
1,342201123E2;1,011030518E3
1,343201123E2;1,011027466E3
1,344201123E2;1,011357056E3
1,345201123E2;1,011402832E3
1,346201123E2;1,011262451E3
1,347201123E2;1,011094604E3
1,348201123E2;1,011182983E3
1,349201123E2;1,011121948E3
1,350201123E2;1,011100586E3
1,351201123E2;1,010963257E3
1,352201123E2;1,011338623E3
1,353201123E2;1,011506470E3
1,354201123E2;1,011222656E3
1,355201123E2;1,011164673E3
1,356201123E2;1,011024292E3
1,357201123E2;1,011237915E3
1,358201123E2;1,011072998E3
1,359201123E2;1,011048584E3
1,360201123E2;1,011323242E3
1,361201123E2;1,011378174E3
1,362201123E2;1,011359985E3
1,363201123E2;1,011164673E3
1,364201123E2;1,010981567E3
1,365201123E2;1,011210449E3
1,366201123E2;1,011079224E3
1,367201123E2;1,010933044E3
1,368201123E2;1,011097839E3
1,369201123E2;1,011335876E3
1,370201123E2;1,011403015E3
1,371201123E2;1,011305359E3
1,372201123E2;1,011109619E3
1,373201123E2;1,011051636E3
1,374201123E2;1,011179810E3
1,375201123E2;1,011146240E3
1,376201123E2;1,011182861E3
1,377201123E2;1,011280762E3
1,378201123E2;1,011320435E3
1,379201123E2;1,011384521E3
1,380201123E2;1,011152588E3
1,381201123E2;1,011036621E3
1,382201123E2;1,011222961E3
1,383201123E2;1,011076477E3
1,384201123E2;1,010991028E3
1,385201123E2;1,011186340E3
1,386201123E2;1,011329590E3
1,387201123E2;1,011335693E3
1,388201123E2;1,011250244E3
1,389201123E2;1,011027466E3
1,390201123E2;1,011115967E3
1,391201123E2;1,011125305E3
1,392201123E2;1,011052063E3
1,393201123E2;1,011250427E3
1,394201123E2;1,011302307E3
1,395201123E2;1,011305359E3
1,396201123E2;1,011271606E3
1,397201123E2;1,011119019E3
1,398201123E2;1,011006104E3
1,399201123E2;1,011213623E3
1,400201123E2;1,011256348E3
1,401201123E2;1,011091553E3
1,402201123E2;1,011140381E3
1,403201123E2;1,011393677E3
1,404201123E2;1,011393677E3
1,405201123E2;1,011305176E3
1,406201123E2;1,011030518E3
1,407201123E2;1,011122070E3
1,408201123E2;1,011314331E3
1,409201123E2;1,011097656E3
1,410201123E2;1,011137329E3
1,411201123E2;1,011131226E3
1,412201123E2;1,011396729E3
1,413201123E2;1,011375366E3
1,414201123E2;1,011393677E3
1,415201123E2;1,011128357E3
1,416201123E2;1,011174133E3
1,417201123E2;1,011161926E3
1,418201123E2;1,011058167E3
1,419201123E2;1,011039856E3
1,420201123E2;1,011329773E3
1,421201123E2;1,011421326E3
1,422201123E2;1,011250427E3
1,423201123E2;1,011143616E3
1,424201123E2;1,011049011E3
1,425201123E2;1,011229065E3
1,426201123E2;1,011158875E3
1,427201123E2;1,010951355E3
1,428201123E2;1,011106995E3
1,429201123E2;1,011378601E3
1,430201123E2;1,011418274E3
1,431201123E2;1,011201599E3
1,432201123E2;1,011110046E3
1,433201123E2;1,010963562E3
1,434201123E2;1,011262756E3
1,435201123E2;1,011018616E3
1,436201123E2;1,011021667E3
1,437201123E2;1,011201721E3
1,438201123E2;1,011393982E3
1,439201123E2;1,011433533E3
1,440201123E2;1,011171082E3
1,441201123E2;1,011045959E3
1,442201123E2;1,011213806E3
1,443201123E2;1,011119202E3
1,444201123E2;1,011018616E3
1,445201123E2;1,011070496E3
1,446201123E2;1,011335999E3
1,447201123E2;1,011397034E3
1,448201123E2;1,011280945E3
1,449201123E2;1,011103943E3
1,450201123E2;1,011106995E3
1,451201123E2;1,011210754E3
1,452201123E2;1,011070374E3
1,453201123E2;1,011000305E3
1,454201123E2;1,011055237E3
1,455201123E2;1,011345154E3
1,456201123E2;1,011375671E3
1,457201123E2;1,011201721E3
1,458201123E2;1,011055115E3
1,459201123E2;1,011106995E3
1,460201123E2;1,011177185E3
1,461201123E2;1,011067322E3
1,462201123E2;1,011064270E3
1,463201123E2;1,011256531E3
1,464201123E2;1,011457947E3
1,465201123E2;1,011366394E3
1,466201123E2;1,011183289E3
1,467201123E2;1,011012512E3
1,468201123E2;1,011271912E3
1,469201123E2;1,011131531E3
1,470201123E2;1,011079651E3
1,471201123E2;1,011110168E3
1,472201123E2;1,011317871E3
1,473201123E2;1,011452148E3
1,474201123E2;1,011265991E3
1,475201123E2;1,011214111E3
1,476201123E2;1,010997437E3
1,477201123E2;1,011305664E3
1,478201123E2;1,011116455E3
1,479201123E2;1,011092041E3
1,480201123E2;1,011153076E3
1,481201123E2;1,011327026E3
1,482201123E2;1,011381775E3
1,483201123E2;1,011375671E3
1,484201123E2;1,011192566E3
1,485201123E2;1,011131531E3
1,486201123E2;1,011271912E3
1,487201123E2;1,011018616E3
1,488201123E2;1,010997253E3
1,489201123E2;1,011030823E3
1,490201123E2;1,011363464E3
1,491201123E2;1,011409424E3
1,492201123E2;1,011125610E3
1,493201123E2;1,011168335E3
1,494201123E2;1,011006592E3
1,495201123E2;1,011153076E3
1,496201123E2;1,011046082E3
1,497201123E2;1,011009460E3
1,498201123E2;1,011140686E3
1,499201123E2;1,011335999E3
1,500201123E2;1,011455017E3
1,501201123E2;1,011165100E3
1,502201123E2;1,011052185E3
1,503201123E2;1,011137634E3
1,504201123E2;1,011064392E3
1,505201123E2;1,010969788E3
1,506201123E2;1,011122559E3
1,507201123E2;1,011238525E3
1,508201123E2;1,011403320E3
1,509201123E2;1,011375854E3
1,510201123E2;1,011171387E3
1,511201123E2;1,011082886E3
1,512201123E2;1,011046265E3
1,513201123E2;1,011107300E3
1,514201123E2;1,011009644E3
1,515201123E2;1,011183838E3
1,516201123E2;1,011324219E3
1,517201123E2;1,011400513E3
1,518201123E2;1,011400513E3
1,519201123E2;1,011125854E3
1,520201123E2;1,011088989E3
1,521201123E2;1,011256836E3
1,522201123E2;1,011119507E3
1,523201123E2;1,010969971E3
1,524201123E2;1,011265991E3
1,525201123E2;1,011412292E3
1,526201123E2;1,011406189E3
1,527201123E2;1,011281067E3
1,528201123E2;1,010936218E3
1,529201123E2;1,011162048E3
1,530201123E2;1,011000183E3
1,531201123E2;1,011110046E3
1,532201123E2;1,010963562E3
1,533201123E2;1,011134460E3
1,534201123E2;1,011287354E3
1,535201123E2;1,011262939E3
1,536201123E2;1,011281250E3
1,537201123E2;1,011012695E3
1,538201123E2;1,010960815E3
1,539201123E2;1,011152893E3
1,540201123E2;1,011140686E3
1,541201123E2;1,011088806E3
1,542201123E2;1,011119324E3
1,543201123E2;1,011238342E3
1,544201123E2;1,011528442E3
1,545201123E2;1,010969971E3
1,546201123E2;1,011150024E3
1,547201123E2;1,011082886E3
1,548201123E2;1,011137817E3
1,549201123E2;1,010969971E3
1,550201123E2;1,011201904E3
1,551201123E2;1,011385010E3
1,552201123E2;1,011391113E3
1,553201123E2;1,011177490E3
1,554201123E2;1,011040161E3
1,555201123E2;1,011256836E3
1,556201123E2;1,011134766E3
1,557201123E2;1,011052368E3
1,558201123E2;1,011381775E3
1,559201123E2;1,011427551E3
1,560201123E2;1,011357361E3
1,561201123E2;1,011162048E3
1,562201123E2;1,011076599E3
1,563201123E2;1,011177490E3
1,564201123E2;1,011024902E3
1,565201123E2;1,010985229E3
1,566201123E2;1,011311768E3
1,567201123E2;1,011330078E3
1,568201123E2;1,011369568E3
1,569201123E2;1,011085754E3
1,570201123E2;1,011158997E3
1,571201123E2;1,011247498E3
1,572201123E2;1,011043213E3
1,573201123E2;1,011113403E3
1,574201123E2;1,011327026E3
1,575201123E2;1,011381958E3
1,576201123E2;1,011244629E3
1,577201123E2;1,011006714E3
1,578201123E2;1,011186768E3
1,579201123E2;1,011205078E3
1,580201123E2;1,010875488E3
1,581201123E2;1,010979248E3
1,582201123E2;1,011305908E3
1,583201123E2;1,011351685E3
1,584201123E2;1,011107544E3
1,585201123E2;1,010884766E3
1,586201123E2;1,011196045E3
1,587201123E2;1,011140991E3
1,588201123E2;1,010957886E3
1,589201123E2;1,011272217E3
1,590201123E2;1,011363770E3
1,591201123E2;1,011345459E3
1,592201123E2;1,011156128E3
1,593201123E2;1,011027954E3
1,594201123E2;1,011180542E3
1,595201123E2;1,011040161E3
1,596201123E2;1,011058472E3
1,597201123E2;1,011284302E3
1,598201123E2;1,011293457E3
1,599201123E2;1,011290405E3
1,600201123E2;1,011064575E3
1,601201123E2;1,011076904E3
1,602201123E2;1,011140991E3
1,603201123E2;1,010942627E3
1,604201123E2;1,011147095E3
1,605201123E2;1,011366821E3
1,606201123E2;1,011406372E3
1,607201123E2;1,011162231E3
1,608201123E2;1,011061523E3
1,609201123E2;1,011208008E3
1,610201123E2;1,011003540E3
1,611201123E2;1,011028198E3
1,612201123E2;1,011376099E3
1,613201123E2;1,011312012E3
1,614201123E2;1,011556152E3
1,615201123E2;1,011064697E3
1,616201123E2;1,011083008E3
1,617201123E2;1,011226440E3
1,618201123E2;1,011092163E3
1,619201123E2;1,011055542E3
1,620201123E2;1,011351562E3
1,621201123E2;1,011440063E3
1,622201123E2;1,011321045E3
1,623201123E2;1,011104370E3
1,624201123E2;1,011131836E3
1,625201123E2;1,011168457E3
1,626201123E2;1,011128784E3
1,627201123E2;1,011211182E3
1,628201123E2;1,011421753E3
1,629201123E2;1,011360718E3
1,630201123E2;1,011241699E3
1,631201123E2;1,011015869E3
1,632201123E2;1,011119629E3
1,633201123E2;1,011076904E3
1,634201123E2;1,011021973E3
1,635201123E2;1,011192871E3
1,636201123E2;1,011284424E3
1,637201123E2;1,011473633E3
1,638201123E2;1,011214233E3
1,639201123E2;1,010991577E3
1,640201123E2;1,011138062E3
1,641201123E2;1,011131958E3
1,642201123E2;1,010976318E3
1,643201123E2;1,011382202E3
1,644201123E2;1,011345459E3
1,645201123E2;1,011317993E3
1,646201123E2;1,011125732E3
1,647201123E2;1,010960938E3
1,648201123E2;1,011195923E3
1,649201123E2;1,010988525E3
1,650201123E2;1,010967163E3
1,651201123E2;1,011360840E3
1,652201123E2;1,011543945E3
1,653201123E2;1,011192993E3
1,654201123E2;1,011265991E3
1,655201123E2;1,011064575E3
1,656201123E2;1,011113403E3
1,657201123E2;1,011092041E3
1,658201123E2;1,011098389E3
1,659201123E2;1,011348633E3
1,660201123E2;1,011363892E3
1,661201123E2;1,011189941E3
1,662201123E2;1,010903076E3
1,663201123E2;1,011156250E3
1,664201123E2;1,011073853E3
1,665201123E2;1,010893799E3
1,666201123E2;1,011168457E3
1,667201123E2;1,011363770E3
1,668201123E2;1,011482910E3
1,669201123E2;1,011162476E3
1,670201123E2;1,010982422E3
1,671201123E2;1,011128906E3
1,672201123E2;1,011006836E3
1,673201123E2;1,010988403E3
1,674201123E2;1,011235596E3
1,675201123E2;1,011324097E3
1,676201123E2;1,011385132E3
1,677201123E2;1,011067871E3
1,678201123E2;1,011031250E3
1,679201123E2;1,011202148E3
1,680201123E2;1,011049561E3
1,681201123E2;1,011009888E3
1,682201123E2;1,011327576E3
1,683201123E2;1,011367249E3
1,684201123E2;1,011345886E3
1,685201123E2;1,011120056E3
1,686201123E2;1,011129211E3
1,687201123E2;1,011074158E3
1,688201123E2;1,011013123E3
1,689201123E2;1,010955139E3
1,690201123E2;1,011327454E3
1,691201123E2;1,011351868E3
1,692201123E2;1,011443237E3
1,693201123E2;1,011119751E3
1,694201123E2;1,011183838E3
1,695201123E2;1,011135010E3
1,696201123E2;1,011034302E3
1,697201123E2;1,011089417E3
1,698201123E2;1,011367126E3
1,699201123E2;1,011397644E3
1,700201123E2;1,011235901E3
1,701201123E2;1,010994812E3
1,702201123E2;1,011174866E3
1,703201123E2;1,011083313E3
1,704201123E2;1,011083313E3
1,705201123E2;1,011147400E3
1,706201123E2;1,011407104E3
1,707201123E2;1,011446777E3
1,708201123E2;1,011245361E3
1,709201123E2;1,011031738E3
1,710201123E2;1,011196533E3
1,711201123E2;1,011068359E3
1,712201123E2;1,011040894E3
1,713201123E2;1,011281982E3
1,714201123E2;1,011336914E3
1,715201123E2;1,011458984E3
1,716201123E2;1,011120056E3
1,717201123E2;1,010927795E3
1,718201123E2;1,011150574E3
1,719201123E2;1,010982727E3
1,720201123E2;1,011040710E3
1,721201123E2;1,011297058E3
1,722201123E2;1,011321472E3
1,723201123E2;1,011300110E3
1,724201123E2;1,011074280E3
1,725201123E2;1,011007141E3
1,726201123E2;1,011147522E3
1,727201123E2;1,011007141E3
1,728201123E2;1,010915588E3
1,729201123E2;1,011379456E3
1,730201123E2;1,011336609E3
1,731201123E2;1,011177917E3
1,732201123E2;1,011016174E3
1,733201123E2;1,011007019E3
1,734201123E2;1,010955139E3
1,735201123E2;1,010946106E3
1,736201123E2;1,011123108E3
1,737201123E2;1,011388611E3
1,738201123E2;1,011409973E3
1,739201123E2;1,011098694E3
1,740201123E2;1,011144470E3
1,741201123E2;1,011062073E3
1,742201123E2;1,011092590E3
1,743201123E2;1,011001038E3
1,744201123E2;1,011083435E3
1,745201123E2;1,011416077E3
1,746201123E2;1,011455750E3
1,747201123E2;1,011211609E3
