"Time (s)";"Pressure (hPa)"
8,741614868E1;1,015195923E3
8,751614868E1;1,015510620E3
8,761614868E1;1,015466553E3
8,771614868E1;1,015411987E3
8,781614868E1;1,015411987E3
8,791614868E1;1,014673706E3
8,801614868E1;1,014708374E3
8,811614868E1;1,015205505E3
8,821614868E1;1,015205505E3
8,831614868E1;1,015380493E3
8,841614868E1;1,015411499E3
8,851614868E1;1,015264771E3
8,861614868E1;1,015264771E3
8,871614868E1;1,015448364E3
8,881614868E1;1,015291809E3
8,891614868E1;1,015667786E3
8,901614868E1;1,015667786E3
8,911614868E1;1,014717041E3
8,921614868E1;1,015225037E3
8,931614868E1;1,015226135E3
8,941614868E1;1,015226135E3
8,951614868E1;1,015637695E3
8,961614868E1;1,015114258E3
8,971614868E1;1,015285095E3
8,981614868E1;1,015285095E3
8,991614868E1;1,015430664E3
9,001614868E1;1,015523804E3
9,011614868E1;1,015386108E3
9,021614868E1;1,015386108E3
9,031614868E1;1,015138794E3
9,041614868E1;1,015142700E3
9,051614868E1;1,015473755E3
9,061614868E1;1,015473755E3
9,071614868E1;1,015047852E3
9,081614868E1;1,015136414E3
9,091614868E1;1,015534363E3
9,101614868E1;1,015534363E3
9,111614868E1;1,015579163E3
9,121614868E1;1,015341431E3
9,131614868E1;1,014977478E3
9,141614868E1;1,014977478E3
9,151614868E1;1,015132202E3
9,161614868E1;1,015500488E3
9,171614868E1;1,015462891E3
9,181614868E1;1,015462891E3
9,191614868E1;1,015462891E3
9,201614868E1;1,015445129E3
9,211614868E1;1,015402344E3
9,221614868E1;1,015318359E3
9,231614868E1;1,015490845E3
9,241614868E1;1,015118408E3
9,251614868E1;1,014646729E3
9,261614868E1;1,015139587E3
9,271614868E1;1,015324646E3
9,281614868E1;1,015220825E3
9,291614868E1;1,015454712E3
9,301614868E1;1,015337036E3
9,311614868E1;1,015312256E3
9,321614868E1;1,015406006E3
9,331614868E1;1,015333557E3
9,341614868E1;1,015596558E3
9,351614868E1;1,015132263E3
9,361614868E1;1,014643799E3
9,371614868E1;1,015124268E3
9,381614868E1;1,015097046E3
9,391614868E1;1,015097046E3
9,401614868E1;1,015458618E3
9,411614868E1;1,015340210E3
9,421614868E1;1,015042358E3
9,431614868E1;1,015042358E3
9,441614868E1;1,015321289E3
9,451614868E1;1,015662842E3
9,461614868E1;1,015446899E3
9,471614868E1;1,015446899E3
9,481614868E1;1,015216675E3
9,491614868E1;1,015199524E3
9,501614868E1;1,015395813E3
9,511614868E1;1,015395813E3
9,521614868E1;1,015332642E3
9,531614868E1;1,015127686E3
9,541614868E1;1,015387451E3
9,551614868E1;1,015387451E3
9,561614868E1;1,015511780E3
9,571614868E1;1,015476746E3
9,581614868E1;1,014980225E3
9,591614868E1;1,014980225E3
9,601614868E1;1,015172913E3
9,611614868E1;1,015403625E3
9,621614868E1;1,015364746E3
9,631614868E1;1,015364746E3
9,641614868E1;1,015118286E3
9,651614868E1;1,015278564E3
9,661614868E1;1,015398438E3
9,671614868E1;1,015398438E3
9,681614868E1;1,015502747E3
9,691614868E1;1,015032227E3
9,701614868E1;1,014665161E3
9,711614868E1;1,014665161E3
9,721614868E1;1,015417114E3
9,731614868E1;1,015365845E3
9,741614868E1;1,015420410E3
9,751614868E1;1,015420410E3
9,761614868E1;1,015328247E3
9,771614868E1;1,015369324E3
9,781614868E1;1,015306274E3
9,791614868E1;1,015306274E3
9,801614868E1;1,014965393E3
9,811614868E1;1,014704834E3
9,821614868E1;1,015158447E3
9,831614868E1;1,015158447E3
9,841614868E1;1,015346008E3
9,851614868E1;1,015454041E3
9,861614868E1;1,015255981E3
9,871614868E1;1,015255981E3
9,881614868E1;1,015351929E3
9,891614868E1;1,015282043E3
9,901614868E1;1,015640259E3
9,911614868E1;1,015640259E3
9,921614868E1;1,014669495E3
9,931614868E1;1,015063721E3
9,941614868E1;1,015100464E3
9,951614868E1;1,015246460E3
9,961614868E1;1,015427856E3
9,971614868E1;1,015416321E3
9,981614868E1;1,015100891E3
9,991614868E1;1,015357056E3
1,000161487E2;1,015357056E3
1,001161487E2;1,015489258E3
1,002161487E2;1,015589600E3
1,003161487E2;1,015230652E3
1,004161487E2;1,015078735E3
1,005161487E2;1,015136597E3
1,006161487E2;1,015279175E3
1,007161487E2;1,015255859E3
1,008161487E2;1,015440186E3
1,009161487E2;1,015077515E3
1,010161487E2;1,015325684E3
1,011161487E2;1,015375488E3
1,012161487E2;1,015441101E3
1,013161487E2;1,015578003E3
1,014161487E2;1,015366211E3
1,015161487E2;1,014707520E3
1,016161487E2;1,015149170E3
1,017161487E2;1,015241577E3
1,018161487E2;1,015440430E3
1,019161487E2;1,015254639E3
1,020161487E2;1,015102539E3
1,021161487E2;1,015291687E3
1,022161487E2;1,015302429E3
1,023161487E2;1,015372314E3
1,024161487E2;1,015498535E3
1,025161487E2;1,015424072E3
1,026161487E2;1,014770874E3
1,027161487E2;1,014863281E3
1,028161487E2;1,015142334E3
1,029161487E2;1,015315063E3
1,030161487E2;1,015319702E3
1,031161487E2;1,015479004E3
1,032161487E2;1,015143433E3
1,033161487E2;1,015340088E3
1,034161487E2;1,015293457E3
1,035161487E2;1,015292847E3
1,036161487E2;1,015441040E3
1,037161487E2;1,015081543E3
1,038161487E2;1,014722412E3
1,039161487E2;1,015090088E3
1,040161487E2;1,015176636E3
1,041161487E2;1,015321594E3
1,042161487E2;1,015345093E3
1,043161487E2;1,015416992E3
1,044161487E2;1,015295288E3
1,045161487E2;1,015349487E3
1,046161487E2;1,015294617E3
1,047161487E2;1,015471008E3
1,048161487E2;1,015230774E3
1,049161487E2;1,014683899E3
1,050161487E2;1,014927368E3
1,051161487E2;1,015096191E3
1,052161487E2;1,015298279E3
1,053161487E2;1,015304993E3
1,054161487E2;1,015414917E3
1,055161487E2;1,015083618E3
1,056161487E2;1,015321167E3
1,057161487E2;1,015315247E3
1,058161487E2;1,015426697E3
1,059161487E2;1,015501343E3
1,060161487E2;1,014707886E3
1,061161487E2;1,014865845E3
1,062161487E2;1,015107361E3
1,063161487E2;1,015188477E3
1,064161487E2;1,015281982E3
1,065161487E2;1,015498657E3
1,066161487E2;1,015070435E3
1,067161487E2;1,015241943E3
1,068161487E2;1,015324951E3
1,069161487E2;1,015380615E3
1,070161487E2;1,015504700E3
1,071161487E2;1,015460205E3
1,072161487E2;1,014829834E3
1,073161487E2;1,015220825E3
1,074161487E2;1,015150208E3
1,075161487E2;1,015356201E3
1,076161487E2;1,015258423E3
1,077161487E2;1,015210632E3
1,078161487E2;1,015153564E3
1,079161487E2;1,015287476E3
1,080161487E2;1,015318604E3
1,081161487E2;1,015529968E3
1,082161487E2;1,015432373E3
1,083161487E2;1,014939819E3
1,084161487E2;1,014674133E3
1,085161487E2;1,015122437E3
1,086161487E2;1,015318481E3
1,087161487E2;1,015300537E3
1,088161487E2;1,015413330E3
1,089161487E2;1,015104797E3
1,090161487E2;1,015368225E3
1,091161487E2;1,015273010E3
1,092161487E2;1,015268677E3
1,093161487E2;1,015468262E3
1,094161487E2;1,015104980E3
1,095161487E2;1,014630676E3
1,096161487E2;1,015103027E3
1,097161487E2;1,015256470E3
1,098161487E2;1,015307861E3
1,099161487E2;1,015419067E3
1,100161487E2;1,015314453E3
1,101161487E2;1,015311890E3
1,102161487E2;1,015340759E3
1,103161487E2;1,015363098E3
1,104161487E2;1,015611328E3
1,105161487E2;1,015103394E3
1,106161487E2;1,014551453E3
1,107161487E2;1,015045044E3
1,108161487E2;1,015144531E3
1,109161487E2;1,015306519E3
1,110161487E2;1,015391357E3
1,111161487E2;1,015380188E3
1,112161487E2;1,015137390E3
1,113161487E2;1,015410950E3
1,114161487E2;1,015322632E3
1,115161487E2;1,015520386E3
1,116161487E2;1,015514587E3
1,117161487E2;1,014572266E3
1,118161487E2;1,015066711E3
1,119161487E2;1,015146301E3
1,120161487E2;1,015250610E3
1,121161487E2;1,015473083E3
1,122161487E2;1,015492493E3
1,123161487E2;1,015052612E3
1,124161487E2;1,015329712E3
1,125161487E2;1,015294556E3
1,126161487E2;1,015519897E3
1,127161487E2;1,015560120E3
1,128161487E2;1,015166077E3
1,129161487E2;1,015096558E3
1,130161487E2;1,015155334E3
1,131161487E2;1,015243164E3
1,132161487E2;1,015240662E3
1,133161487E2;1,015414978E3
1,134161487E2;1,015060059E3
1,135161487E2;1,015356873E3
1,136161487E2;1,015432739E3
1,137161487E2;1,015504639E3
1,138161487E2;1,015528687E3
1,139161487E2;1,015124390E3
1,140161487E2;1,014626343E3
1,141161487E2;1,015115479E3
1,142161487E2;1,015313599E3
1,143161487E2;1,015280884E3
1,144161487E2;1,015417603E3
1,145161487E2;1,015391357E3
1,146161487E2;1,015302002E3
1,147161487E2;1,015427368E3
1,148161487E2;1,015327881E3
1,149161487E2;1,015697266E3
1,150161487E2;1,015043213E3
1,151161487E2;1,014585693E3
1,152161487E2;1,015085449E3
1,153161487E2;1,015114746E3
1,154161487E2;1,015297852E3
1,155161487E2;1,015461914E3
1,156161487E2;1,015312378E3
1,157161487E2;1,015061523E3
1,158161487E2;1,015385498E3
1,159161487E2;1,015356445E3
1,160161487E2;1,015729919E3
1,161161487E2;1,015570435E3
1,162161487E2;1,014773560E3
1,163161487E2;1,015180420E3
1,164161487E2;1,015129395E3
1,165161487E2;1,015429565E3
1,166161487E2;1,015544128E3
1,167161487E2;1,015347900E3
1,168161487E2;1,015147217E3
1,169161487E2;1,015415771E3
1,170161487E2;1,015398682E3
1,171161487E2;1,015541748E3
1,172161487E2;1,015434326E3
1,173161487E2;1,014963135E3
1,174161487E2;1,015182251E3
1,175161487E2;1,015143616E3
1,176161487E2;1,015399902E3
1,177161487E2;1,015285522E3
1,178161487E2;1,015326538E3
1,179161487E2;1,015231689E3
1,180161487E2;1,015398071E3
1,181161487E2;1,015371216E3
1,182161487E2;1,015551025E3
1,183161487E2;1,015514771E3
1,184161487E2;1,014829102E3
1,185161487E2;1,014781616E3
1,186161487E2;1,015175293E3
1,187161487E2;1,015387878E3
1,188161487E2;1,015319397E3
1,189161487E2;1,015473572E3
1,190161487E2;1,015231934E3
1,191161487E2;1,015420471E3
1,192161487E2;1,015379150E3
1,193161487E2;1,015359863E3
1,194161487E2;1,015478394E3
1,195161487E2;1,014909302E3
1,196161487E2;1,014799927E3
1,197161487E2;1,015222778E3
1,198161487E2;1,015370728E3
1,199161487E2;1,015293457E3
1,200161487E2;1,015409790E3
1,201161487E2;1,015276123E3
1,202161487E2;1,015276123E3
1,203161487E2;1,015386475E3
1,204161487E2;1,015333374E3
1,205161487E2;1,015685913E3
1,206161487E2;1,015685913E3
1,207161487E2;1,014752319E3
1,208161487E2;1,015216431E3
1,209161487E2;1,015172729E3
1,210161487E2;1,015348755E3
1,211161487E2;1,015498779E3
1,212161487E2;1,015398438E3
1,213161487E2;1,015129089E3
1,214161487E2;1,015337891E3
1,215161487E2;1,015337891E3
1,216161487E2;1,015713257E3
1,217161487E2;1,015502441E3
1,218161487E2;1,014969360E3
1,219161487E2;1,014969360E3
1,220161487E2;1,015147827E3
1,221161487E2;1,015427612E3
1,222161487E2;1,015327332E3
1,223161487E2;1,015327332E3
1,224161487E2;1,015181030E3
1,225161487E2;1,015394775E3
1,226161487E2;1,015421143E3
1,227161487E2;1,015421143E3
1,228161487E2;1,015452148E3
1,229161487E2;1,014763245E3
1,230161487E2;1,014933411E3
1,231161487E2;1,014933411E3
1,232161487E2;1,015351074E3
1,233161487E2;1,015297302E3
1,234161487E2;1,015469543E3
1,235161487E2;1,015469543E3
1,236161487E2;1,015413452E3
1,237161487E2;1,015374939E3
1,238161487E2;1,015493286E3
1,239161487E2;1,015493286E3
1,240161487E2;1,014604370E3
1,241161487E2;1,015029053E3
1,242161487E2;1,015176270E3
1,243161487E2;1,015176270E3
1,244161487E2;1,015364929E3
1,245161487E2;1,015455566E3
1,246161487E2;1,015113647E3
1,247161487E2;1,015113647E3
1,248161487E2;1,015349976E3
1,249161487E2;1,015413879E3
1,250161487E2;1,015600586E3
1,251161487E2;1,015600586E3
1,252161487E2;1,015108154E3
1,253161487E2;1,015193237E3
1,254161487E2;1,015258301E3
1,255161487E2;1,015258301E3
1,256161487E2;1,015378784E3
1,257161487E2;1,015199219E3
1,258161487E2;1,015373169E3
1,259161487E2;1,015373169E3
1,260161487E2;1,015424683E3
1,261161487E2;1,015550293E3
1,262161487E2;1,015303589E3
1,263161487E2;1,015303589E3
1,264161487E2;1,015239746E3
1,265161487E2;1,015265991E3
1,266161487E2;1,015322876E3
1,267161487E2;1,015322876E3
1,268161487E2;1,015186707E3
1,269161487E2;1,015422119E3
1,270161487E2;1,015321777E3
1,271161487E2;1,015321777E3
1,272161487E2;1,015629883E3
1,273161487E2;1,015215454E3
1,274161487E2;1,014731018E3
1,275161487E2;1,014731018E3
1,276161487E2;1,015250000E3
1,277161487E2;1,015272705E3
1,278161487E2;1,015376953E3
1,279161487E2;1,015376953E3
1,280161487E2;1,015296387E3
1,281161487E2;1,015330688E3
1,282161487E2;1,015302734E3
1,283161487E2;1,015453857E3
1,284161487E2;1,015453857E3
1,285161487E2;1,014656616E3
1,286161487E2;1,015116150E3
1,287161487E2;1,015197205E3
1,288161487E2;1,015442017E3
1,289161487E2;1,015270569E3
1,290161487E2;1,015507568E3
1,291161487E2;1,015128906E3
1,292161487E2;1,015128906E3
1,293161487E2;1,015339600E3
1,294161487E2;1,015460327E3
1,295161487E2;1,015559204E3
1,296161487E2;1,015559204E3
1,297161487E2;1,014985779E3
1,298161487E2;1,015171570E3
1,299161487E2;1,015205017E3
1,300161487E2;1,015205017E3
1,301161487E2;1,015481384E3
1,302161487E2;1,015137512E3
1,303161487E2;1,015281738E3
1,304161487E2;1,015281738E3
1,305161487E2;1,015454346E3
1,306161487E2;1,015563232E3
1,307161487E2;1,015387085E3
1,308161487E2;1,015387085E3
1,309161487E2;1,015169800E3
1,310161487E2;1,015185059E3
1,311161487E2;1,015334595E3
1,312161487E2;1,015334595E3
1,313161487E2;1,015144409E3
1,314161487E2;1,015272339E3
1,315161487E2;1,015345642E3
1,316161487E2;1,015345642E3
1,317161487E2;1,015557861E3
1,318161487E2;1,015422974E3
1,319161487E2;1,014862427E3
1,320161487E2;1,014862427E3
1,321161487E2;1,015159668E3
1,322161487E2;1,015308594E3
1,323161487E2;1,015359070E3
1,324161487E2;1,015359070E3
1,325161487E2;1,015151978E3
1,326161487E2;1,015334717E3
1,327161487E2;1,015325195E3
1,328161487E2;1,015325195E3
1,329161487E2;1,015495361E3
1,330161487E2;1,015008301E3
1,331161487E2;1,014759216E3
1,332161487E2;1,014759216E3
1,333161487E2;1,015317993E3
1,334161487E2;1,015259155E3
1,335161487E2;1,015373901E3
1,336161487E2;1,015373901E3
1,337161487E2;1,015382690E3
1,338161487E2;1,015342163E3
1,339161487E2;1,015290100E3
1,340161487E2;1,015290100E3
1,341161487E2;1,015202209E3
1,342161487E2;1,014732300E3
1,343161487E2;1,015147705E3
1,344161487E2;1,015147705E3
1,345161487E2;1,015277466E3
1,346161487E2;1,015436035E3
1,347161487E2;1,015416016E3
1,348161487E2;1,015416016E3
1,349161487E2;1,015360840E3
1,350161487E2;1,015262329E3
1,351161487E2;1,015445068E3
1,352161487E2;1,015634705E3
1,353161487E2;1,014748169E3
1,354161487E2;1,015058533E3
1,355161487E2;1,015191406E3
1,356161487E2;1,015293823E3
1,357161487E2;1,015293823E3
1,358161487E2;1,015503052E3
1,359161487E2;1,015155640E3
1,360161487E2;1,015360535E3
1,361161487E2;1,015347656E3
1,362161487E2;1,015542114E3
1,363161487E2;1,015604126E3
1,364161487E2;1,015215210E3
1,365161487E2;1,015084534E3
1,366161487E2;1,015160767E3
1,367161487E2;1,015234375E3
1,368161487E2;1,015372559E3
1,369161487E2;1,015372559E3
1,370161487E2;1,015199951E3
1,371161487E2;1,015365112E3
1,372161487E2;1,015404053E3
1,373161487E2;1,015404053E3
1,374161487E2;1,015632202E3
1,375161487E2;1,015259216E3
1,376161487E2;1,014701721E3
1,377161487E2;1,014701721E3
1,378161487E2;1,015307983E3
1,379161487E2;1,015235229E3
1,380161487E2;1,015363098E3
1,381161487E2;1,015363098E3
1,382161487E2;1,015425415E3
1,383161487E2;1,015454834E3
1,384161487E2;1,015352295E3
1,385161487E2;1,015352295E3
1,386161487E2;1,015357666E3
1,387161487E2;1,014695923E3
1,388161487E2;1,015051880E3
1,389161487E2;1,015051880E3
1,390161487E2;1,015486511E3
1,391161487E2;1,015344971E3
1,392161487E2;1,015511719E3
1,393161487E2;1,015511719E3
1,394161487E2;1,015399719E3
1,395161487E2;1,015408142E3
1,396161487E2;1,015472839E3
1,397161487E2;1,015472839E3
1,398161487E2;1,014814819E3
1,399161487E2;1,014955566E3
1,400161487E2;1,015280273E3
1,401161487E2;1,015280273E3
1,402161487E2;1,015363159E3
1,403161487E2;1,015582825E3
1,404161487E2;1,015259216E3
1,405161487E2;1,015259216E3
1,406161487E2;1,015451538E3
1,407161487E2;1,015380127E3
1,408161487E2;1,015681274E3
1,409161487E2;1,015681274E3
1,410161487E2;1,014921143E3
1,411161487E2;1,015253540E3
1,412161487E2;1,015244263E3
1,413161487E2;1,015244263E3
1,414161487E2;1,015244263E3
1,415161487E2;1,015252197E3
1,416161487E2;1,015338928E3
1,417161487E2;1,015338928E3
1,418161487E2;1,015377319E3
1,419161487E2;1,015650879E3
1,420161487E2;1,015540161E3
1,421161487E2;1,015540161E3
1,422161487E2;1,015297852E3
1,423161487E2;1,015207031E3
1,424161487E2;1,015450623E3
1,425161487E2;1,015397522E3
1,426161487E2;1,015286621E3
1,427161487E2;1,015293579E3
1,428161487E2;1,015471313E3
1,429161487E2;1,015444946E3
1,430161487E2;1,015444946E3
1,431161487E2;1,015575562E3
1,432161487E2;1,015123169E3
1,433161487E2;1,014707581E3
1,434161487E2;1,015199219E3
1,435161487E2;1,015350586E3
1,436161487E2;1,015360962E3
1,437161487E2;1,015511108E3
1,438161487E2;1,015511108E3
1,439161487E2;1,015398804E3
1,440161487E2;1,015446594E3
1,441161487E2;1,015425659E3
1,442161487E2;1,015425659E3
1,443161487E2;1,015268066E3
1,444161487E2;1,014797607E3
1,445161487E2;1,015163452E3
1,446161487E2;1,015163452E3
1,447161487E2;1,015434326E3
1,448161487E2;1,015451660E3
1,449161487E2;1,015543213E3
1,450161487E2;1,015543213E3
1,451161487E2;1,015485352E3
1,452161487E2;1,015422241E3
1,453161487E2;1,015518555E3
1,454161487E2;1,015518555E3
1,455161487E2;1,014752197E3
1,456161487E2;1,015159790E3
1,457161487E2;1,015258911E3
1,458161487E2;1,015258911E3
1,459161487E2;1,015514404E3
1,460161487E2;1,015466064E3
1,461161487E2;1,015179688E3
1,462161487E2;1,015179688E3
1,463161487E2;1,015399963E3
1,464161487E2;1,015520142E3
1,465161487E2;1,015623413E3
1,466161487E2;1,015623413E3
1,467161487E2;1,015124390E3
1,468161487E2;1,015266052E3
1,469161487E2;1,015314453E3
1,470161487E2;1,015314453E3
1,471161487E2;1,015573975E3
1,472161487E2;1,015238586E3
1,473161487E2;1,015314941E3
1,474161487E2;1,015314941E3
1,475161487E2;1,015530273E3
1,476161487E2;1,015540283E3
1,477161487E2;1,015411621E3
1,478161487E2;1,015411621E3
1,479161487E2;1,015376465E3
1,480161487E2;1,015243408E3
1,481161487E2;1,015462646E3
1,482161487E2;1,015462646E3
1,483161487E2;1,015203369E3
1,484161487E2;1,015469482E3
1,485161487E2;1,015429138E3
1,486161487E2;1,015429138E3
1,487161487E2;1,015429138E3
1,488161487E2;1,015545227E3
1,489161487E2;1,014912231E3
1,490161487E2;1,014912231E3
1,491161487E2;1,015225037E3
1,492161487E2;1,015404663E3
1,493161487E2;1,015400879E3
1,494161487E2;1,015400879E3
1,495161487E2;1,015269775E3
1,496161487E2;1,015517334E3
1,497161487E2;1,015448120E3
1,498161487E2;1,015372559E3
1,499161487E2;1,015372559E3
1,500161487E2;1,015161316E3
1,501161487E2;1,014731384E3
1,502161487E2;1,015230225E3
1,503161487E2;1,015230225E3
1,504161487E2;1,015320007E3
1,505161487E2;1,015489319E3
1,506161487E2;1,015431152E3
1,507161487E2;1,015431152E3
1,508161487E2;1,015440552E3
1,509161487E2;1,015345215E3
1,510161487E2;1,015518982E3
1,511161487E2;1,015518982E3
1,512161487E2;1,014656677E3
1,513161487E2;1,015154785E3
1,514161487E2;1,015207458E3
1,515161487E2;1,015207458E3
1,516161487E2;1,015454468E3
1,517161487E2;1,015473877E3
1,518161487E2;1,015235107E3
1,519161487E2;1,015235107E3
1,520161487E2;1,015392151E3
1,521161487E2;1,015539795E3
1,522161487E2;1,015624329E3
1,523161487E2;1,015624329E3
1,524161487E2;1,014988159E3
1,525161487E2;1,015233643E3
1,526161487E2;1,015284241E3
1,527161487E2;1,015284241E3
1,528161487E2;1,015565552E3
1,529161487E2;1,015223877E3
1,530161487E2;1,015509216E3
1,531161487E2;1,015509216E3
1,532161487E2;1,015502808E3
1,533161487E2;1,015597900E3
1,534161487E2;1,015492554E3
1,535161487E2;1,015492554E3
1,536161487E2;1,015252319E3
1,537161487E2;1,015240967E3
1,538161487E2;1,015389282E3
1,539161487E2;1,015389282E3
1,540161487E2;1,015426453E3
1,541161487E2;1,015236938E3
1,542161487E2;1,015514526E3
1,543161487E2;1,015514526E3
1,544161487E2;1,015675415E3
1,545161487E2;1,015522156E3
1,546161487E2;1,014929749E3
1,547161487E2;1,014929749E3
1,548161487E2;1,015202759E3
1,549161487E2;1,015463013E3
1,550161487E2;1,015356384E3
1,551161487E2;1,015356384E3
1,552161487E2;1,015197266E3
1,553161487E2;1,015424072E3
1,554161487E2;1,015432739E3
1,555161487E2;1,015432739E3
1,556161487E2;1,015432739E3
1,557161487E2;1,015309753E3
1,558161487E2;1,014666382E3
1,559161487E2;1,014666382E3
1,560161487E2;1,015258911E3
1,561161487E2;1,015358887E3
1,562161487E2;1,015310730E3
1,563161487E2;1,015310730E3
1,564161487E2;1,015334106E3
1,565161487E2;1,015425781E3
1,566161487E2;1,015491638E3
1,567161487E2;1,015404053E3
1,568161487E2;1,015404053E3
1,569161487E2;1,014979980E3
1,570161487E2;1,014723267E3
1,571161487E2;1,015194946E3
1,572161487E2;1,015194946E3
1,573161487E2;1,015341675E3
1,574161487E2;1,015463257E3
1,575161487E2;1,015411865E3
1,576161487E2;1,015411865E3
1,577161487E2;1,015390869E3
1,578161487E2;1,015374512E3
1,579161487E2;1,015571045E3
1,580161487E2;1,015571045E3
1,581161487E2;1,014723328E3
1,582161487E2;1,015134216E3
1,583161487E2;1,015219482E3
1,584161487E2;1,015219482E3
1,585161487E2;1,015397705E3
1,586161487E2;1,015527100E3
1,587161487E2;1,015179077E3
1,588161487E2;1,015179077E3
1,589161487E2;1,015422058E3
1,590161487E2;1,015412109E3
1,591161487E2;1,015580444E3
1,592161487E2;1,015580444E3
1,593161487E2;1,014965454E3
1,594161487E2;1,015195679E3
1,595161487E2;1,015246216E3
1,596161487E2;1,015246216E3
1,597161487E2;1,015579163E3
1,598161487E2;1,015257385E3
1,599161487E2;1,015249268E3
1,600161487E2;1,015249268E3
1,601161487E2;1,015369141E3
1,602161487E2;1,015653320E3
1,603161487E2;1,015498657E3
1,604161487E2;1,015498657E3
1,605161487E2;1,015265869E3
1,606161487E2;1,015185181E3
1,607161487E2;1,015433228E3
1,608161487E2;1,015433228E3
1,609161487E2;1,015437744E3
1,610161487E2;1,015162476E3
1,611161487E2;1,015379639E3
1,612161487E2;1,015379639E3
1,613161487E2;1,015518127E3
1,614161487E2;1,015587036E3
1,615161487E2;1,015197266E3
1,616161487E2;1,015197266E3
1,617161487E2;1,015244873E3
1,618161487E2;1,015277100E3
1,619161487E2;1,015465637E3
1,620161487E2;1,015465637E3
1,621161487E2;1,015207397E3
1,622161487E2;1,015446655E3
1,623161487E2;1,015503052E3
1,624161487E2;1,015503052E3
1,625161487E2;1,015568115E3
1,626161487E2;1,015452637E3
1,627161487E2;1,014829102E3
1,628161487E2;1,014829102E3
1,629161487E2;1,015269653E3
1,630161487E2;1,015366150E3
1,631161487E2;1,015311035E3
1,632161487E2;1,015311035E3
1,633161487E2;1,015263672E3
1,634161487E2;1,015473633E3
1,635161487E2;1,015363892E3
1,636161487E2;1,015299194E3
1,637161487E2;1,015552368E3
1,638161487E2;1,015174805E3
1,639161487E2;1,014742798E3
1,640161487E2;1,015130005E3
1,641161487E2;1,015301208E3
1,642161487E2;1,015382935E3
1,643161487E2;1,015404907E3
1,644161487E2;1,015501099E3
1,645161487E2;1,015329712E3
1,646161487E2;1,015365234E3
1,647161487E2;1,015239014E3
1,648161487E2;1,015384277E3
1,649161487E2;1,015384277E3
1,650161487E2;1,014699463E3
1,651161487E2;1,014922058E3
1,652161487E2;1,015155029E3
1,653161487E2;1,015155029E3
1,654161487E2;1,015333130E3
1,655161487E2;1,015428467E3
1,656161487E2;1,015314453E3
1,657161487E2;1,015395691E3
1,658161487E2;1,015396973E3
1,659161487E2;1,015327759E3
1,660161487E2;1,015558105E3
1,661161487E2;1,015558105E3
1,662161487E2;1,014738159E3
1,663161487E2;1,015187256E3
1,664161487E2;1,015152344E3
1,665161487E2;1,015152344E3
1,666161487E2;1,015424438E3
1,667161487E2;1,015454773E3
1,668161487E2;1,015137207E3
1,669161487E2;1,015137207E3
1,670161487E2;1,015286377E3
1,671161487E2;1,015475586E3
1,672161487E2;1,015483765E3
1,673161487E2;1,015483765E3
1,674161487E2;1,015000610E3
1,675161487E2;1,015169312E3
1,676161487E2;1,015261108E3
1,677161487E2;1,015261108E3
1,678161487E2;1,015435303E3
1,679161487E2;1,015062073E3
1,680161487E2;1,015341980E3
1,681161487E2;1,015341980E3
1,682161487E2;1,015308594E3
1,683161487E2;1,015441284E3
1,684161487E2;1,015330566E3
1,685161487E2;1,015330566E3
1,686161487E2;1,014974854E3
1,687161487E2;1,015114197E3
1,688161487E2;1,015297119E3
1,689161487E2;1,015297119E3
1,690161487E2;1,015234009E3
1,691161487E2;1,015072205E3
1,692161487E2;1,015309143E3
1,693161487E2;1,015309143E3
1,694161487E2;1,015473938E3
1,695161487E2;1,015435547E3
1,696161487E2;1,015024780E3
1,697161487E2;1,015024780E3
1,698161487E2;1,015041016E3
1,699161487E2;1,015233643E3
1,700161487E2;1,015205566E3
1,701161487E2;1,015205566E3
1,702161487E2;1,015077148E3
1,703161487E2;1,015286743E3
1,704161487E2;1,015254639E3
1,705161487E2;1,015254639E3
1,706161487E2;1,015569641E3
1,707161487E2;1,015287109E3
1,708161487E2;1,014817566E3
1,709161487E2;1,015180664E3
1,710161487E2;1,015269043E3
1,711161487E2;1,015286499E3
1,712161487E2;1,015377075E3
1,713161487E2;1,015300171E3
1,714161487E2;1,015300171E3
1,715161487E2;1,015509705E3
1,716161487E2;1,015409058E3
1,717161487E2;1,015537842E3
1,718161487E2;1,015317749E3
1,719161487E2;1,014654419E3
1,720161487E2;1,015302612E3
1,721161487E2;1,015168579E3
1,722161487E2;1,015168579E3
1,723161487E2;1,015500183E3
1,724161487E2;1,015340820E3
1,725161487E2;1,015212036E3
1,726161487E2;1,015502686E3
1,727161487E2;1,015409302E3
1,728161487E2;1,015530273E3
1,729161487E2;1,015611633E3
1,730161487E2;1,015611633E3
1,731161487E2;1,015077515E3
1,732161487E2;1,015272827E3
1,733161487E2;1,015322510E3
1,734161487E2;1,015322510E3
1,735161487E2;1,015570923E3
1,736161487E2;1,015200439E3
1,737161487E2;1,015331055E3
1,738161487E2;1,015331055E3
1,739161487E2;1,015451172E3
1,740161487E2;1,015592285E3
1,741161487E2;1,015512939E3
1,742161487E2;1,015512939E3
1,743161487E2;1,015390381E3
1,744161487E2;1,015277710E3
1,745161487E2;1,015427246E3
1,746161487E2;1,015427246E3
